Challenge Name,Category,Solved/Attempted by,Solve time
sekaictf24-nolibc,['pwn'],"_r0r1_, justk1r4, tourpran",2024-08-24 16:50:33.193000
sekaictf24-tagless,['web'],"k0w4lzk1, alfin3313, exigent07, h3ri0s",2024-08-24 00:02:29.620000
sekaictf24-crack_me,['reverse'],drunknb0tch,2024-08-23 23:23:18.914000
sekaictf24-x64_extention,['reverse'],"sherlockcheezu, ls.exe, hisoka.fr, the.m3chanic, retr0ds",2024-08-25 18:47:07.511000
sekaictf24-magnum_opus,['reverse'],"sherlockcheezu, retr0ds, k1n0r4, the.m3chanic, kndn, heartstoller",Nil
sekaictf24-some-trick,['crypto'],"___apn___, sans8475, aerosol., abhishekbharadwaj, arch_zero, hisoka.fr, ls.exe, retr0ds",Nil
sekaictf24-pay-to-earn,['blockchain'],komalrao,2024-08-24 00:41:32.741000
sekaictf24-intruder,['web'],z_pacifist,2024-08-24 14:15:58.924000
sekaictf24-some_trick,['crypto'],"ls.exe, ___apn___, hisoka.fr, retr0ds",Nil
sekaictf24-hijacker,['android'],"drunknb0tch, ravindra0605_91248, 5h3nron, lu77_u",2024-08-25 09:56:28.847000
sekaictf24-mvm,['programming'],"theb4tmite, silence_, spektr.e, heartstoller, justk1r4, kndn, retr0ds",Nil
sekaictf24-life-simulator-2,['pwn'],"_r0r1_, justk1r4, silence_",2024-08-25 21:28:40.832000
sekaictf24-funny_lfr,['web'],"z_pacifist, luc_f3r, ma1f0y_, winters0x168",2024-08-25 15:38:18.329000
sekaictf24-context_reducer,['pwn'],"spektr.e, justk1r4, tourpran, silence_, heartstoller, theb4tmite",Nil
sekaictf24-calcql,['misc'],ma1f0y_,2024-08-24 17:07:44.876000
sekaictf24-speedpwn,['pwn'],"justk1r4, _r0r1_",2024-08-25 21:15:50.113000
sekaictf24-lookup,['web'],"alfin3313, z_pacifist, ma1f0y_, luc_f3r, winters0x168, k0w4lzk1, h3ri0s, exigent07",Nil
