Challenge Name,Category,Solved/Attempted by,Solve time
ironctf-team3-game_of_hunt,['forensics'],__m1m1__,2024-10-05 15:15:40.111000
ironctf-team3-infinitystore,['pwn'],silence_,2024-10-05 12:11:41.908000
ironctf-team3-introspection,['pwn'],silence_,2024-10-05 11:54:55.190000
ironctf-team3-air_messages,['forensics'],"__m1m1__, heartstoller, silence_",Nil
ironctf-team3-math-gone-wrong,['misc'],silence_,2024-10-05 12:47:20.928000
ironctf-team3-same-but-different,['crypto'],silence_,2024-10-05 12:56:50.066000
ironctf-team3-login-sim,['pwn'],silence_,2024-10-05 13:28:54.286000
ironctf-team3-simplenotes,['pwn'],"silence_, heartstoller",Nil
ironctf-team3-hopper,['pwn'],"silence_, heartstoller",2024-10-05 16:01:19.760000
ironctf-team3-dantzig_puzzle,['crypto'],silence_,2024-10-05 14:43:02.998000
ironctf-team3-self-sufficient,['reverse'],"heartstoller, silence_, __m1m1__",Nil
ironctf-team3-blind,['pwn'],"silence_, heartstoller",Nil
ironctf-team3-jwt_hunt,['web'],h3ri0s,2024-10-05 16:40:40.722000
ironctf-team3-cerealshop,['web'],h3ri0s,2024-10-05 17:08:48.364000
ironctf-team3-bounty-hunter,['pwn'],"silence_, heartstoller",2024-10-05 19:42:39.886000
ironctf-team3-algebra-exam,['crypto'],"silence_, heartstoller, ___apn___, h3ri0s",2024-10-06 03:01:01.294000
ironctf-team3-rsa1,['crypto'],"silence_, heartstoller, __m1m1__, sans8475",Nil
ironctf-team3-loan_app,['web'],h3ri0s,2024-10-05 21:11:45.726000
ironctf-team3-fire-in-the-base,['android'],silence_,2024-10-05 21:50:12.623000
ironctf-team3-b64siteviewer,['web'],h3ri0s,2024-10-05 22:04:46.506000
ironctf-team3-gotta-hack-them-all,['misc'],silence_,2024-10-06 01:04:41.520000
ironctf-team3-random_pixel,['forensics'],__m1m1__,2024-10-06 00:17:08.283000
ironctf-team3-john-adventures,['misc'],"silence_, heartstoller, __m1m1__, h3ri0s",2024-10-06 02:42:06.880000
ironctf-team3-beautiful_fortress,['misc'],"silence_, __m1m1__, h3ri0s, heartstoller",2024-10-06 09:12:06.790000
ironctf-team3-trasure-hunt,['android'],silence_,2024-10-06 08:46:58.480000
