Challenge Name,Category,Solved/Attempted by,Solve time
crewctf23-company,['pwn'],tourpran,2023-07-08 23:15:50.278000
crewctf23-typer,['pwn'],"tourpran, _r0r1_, spektr.e, justk1r4, ath3n1x",Nil
crewctf23-safe_proxy,['web'],"lu513n, ma1f0y_, win.ters, z_pacifist, avntka, l0x.me, alfin, luc_f3r, sk4d",Nil
crewctf23-sequence_gallery,['web'],"lu513n, z_pacifist, avntka, l0x.me, win.ters",2023-07-08 13:01:21.641000
crewctf23-encryption,['forensics'],azr43lkn1ght,2023-07-08 11:17:47.133000
crewctf23-quirky,['forensics'],"w31rd5h4rk, gh0stkn1ght, jl911",2023-07-09 20:39:03.017000
crewctf23-php,['reverse'],"lu513n, sherlockcheezu, the_mechanic__, ma1f0y_",2023-07-09 01:56:45.173000
crewctf23-ez_rev,['reverse'],"amunrha, sherlockcheezu, the_mechanic__, shinobu5005, retr0ds, k1n0r4",2023-07-09 21:48:18.263000
crewctf23-encryption2,['forensics'],azr43lkn1ght,2023-07-08 11:33:52.953000
crewctf23-attack,['forensics'],"azr43lkn1ght, amunrha, w31rd5h4rk",2023-07-08 22:53:34.356000
crewctf23-dumpster,['forensics'],"azr43lkn1ght, sp3p3x, w31rd5h4rk, gh0stkn1ght, _b1u33, jl911",Nil
crewctf23-warmup,['pwn'],_r0r1_,2023-07-09 12:10:48.676000
crewctf23-warmup_v2,['pwn'],"_r0r1_, tourpran, fr1gh7, lu513n, ath3n1x, justk1r4",Nil
crewctf23-jailpie,['misc'],"win.ters, ma1f0y_, lu513n, z_pacifist",Nil
crewctf23-in_car,['misc'],"aswinmguptha, bx1n",2023-07-08 14:31:35.997000
crewctf23-fighter_jet,"['misc', 'ai']","lu513n, ma1f0y_, aswinmguptha",2023-07-08 18:20:40.520000
crewctf23-helpme,['misc'],"l0x.me, z_pacifist, aswinmguptha, avntka, ma1f0y_, alfin, gh0stkn1ght, _b1u33, jl911",Nil
crewctf23-frsa,['crypto'],"Sans, ___apn___, victim1307",Nil
crewctf23-matrix_rsa,['crypto'],"Sans, ls.exe, victim1307, hisoka.fr",Nil
crewctf23-hex2dec,['web'],"lu513n, ma1f0y_",2023-07-09 04:17:13.924000
crewctf23-archive_stat_viewer,['web'],"win.ters, avntka, luc_f3r, z_pacifist, lu513n, ma1f0y_, alfin, l0x.me",Nil
crewctf23-company2,['pwn'],"tourpran, ath3n1x, justk1r4, _r0r1_",Nil
crewctf23-helpmeeeee,['misc'],"_b1u33, gh0stkn1ght, aswinmguptha",Nil
crewctf23-matrix_rsa2,['crypto'],"Sans, dhn5280",Nil
