Challenge Name,Category,Solved/Attempted by,Solve time
linectf23-jumpit,['reverse'],"th3mech4n1c, k1n0r4, Sherlock Cheezu, Ad0lphus, shinobu, AmunRha, retr0ds",Nil
linectf23-gocurl,['web'],Z_Pacifist,2023-03-25 10:26:21.068000
linectf23-simplegame1,['reverse'],"Sherlock Cheezu, k1n0r4, Ad0lphus, shinobu, AmunRha, retr0ds",Nil
linectf23-simple_blogger,['pwn'],"tourpran, rori, spektre, k1R4, fr1gh7, sourag, DarkKnight",Nil
linectf23-malcheeese,['crypto'],"Hisoka, Sans, d1sc0, APN, dhN, Jl, gh0stkn1ght, w3!rd5h4rk, LS, Abhishek Bharadwaj",Nil
linectf23-fishing,['reverse'],"k1n0r4, retr0ds, Ad0lphus, AmunRha",Nil
linectf23-hackatris,['pwn'],"spektre, k1R4, fr1gh7",Nil
linectf23-flag-leak-incident,['crypto'],"sp3p3x, dhN, Azr43lKn1ght, Hisoka, d1sc0, Sans, w3!rd5h4rk, gh0stkn1ght, APN, Jl, LS",Nil
linectf23-books,['pwn'],"k1R4, fr1gh7, shravya",Nil
linectf23-old_pal,['web'],"Z_Pacifist, alfin, Aneesh, Lu513n, Av4nth1ka, L0xm1, sk4d, Rav3nf0, yadhu",Nil
linectf23-anti-hacker,['pwn'],k1R4,Nil
linectf23-another_secure_note,['web'],"Lu513n, Aneesh",2023-03-26 04:14:04.902000
linectf23-simplegame2,['reverse'],"Sherlock Cheezu, th3mech4n1c, AmunRha, sp3p3x, shinobu, retr0ds",Nil
linectf23-imagexif,['web'],"Winters, Av4nth1ka, Aneesh, Z_Pacifist, alfin, sk4d, L0xm1, yadhu, Lu513n",Nil
