Challenge Name,Category,Solved/Attempted by,Solve time
backdoorctf24-vulnkart,['web'],"k0w4lzk1, z_pacifist, exigent07, winters0x168, h3ri0s, zen_5kii",2024-12-23 12:52:26.124000
backdoorctf24-juggernaut,['web'],"k0w4lzk1, exigent07, winters0x168",2024-12-23 12:51:49.215000
backdoorctf24-puffermint,['blockchain'],t0r4n4d0,2024-12-23 11:35:49.522000
backdoorctf24-burn_it,['misc'],"sans8475, silence_",2024-12-23 11:01:01.916000
backdoorctf24-curvypool,['blockchain'],t0r4n4d0,2024-12-23 10:10:08.024000
backdoorctf24-easypeasylemonsqueezy,['blockchain'],t0r4n4d0,2024-12-23 03:45:02.816000
backdoorctf24-cascade_chaos,['web'],"exigent07, k0w4lzk1, h3ri0s, winters0x168",2024-12-22 20:40:31.077000
backdoorctf24-betrayyourmaster,['blockchain'],t0r4n4d0,2024-12-22 19:46:44.175000
backdoorctf24-i_like_mcdonalds,['crypto'],"aerosol., arch_zero",2024-12-22 18:55:03.144000
backdoorctf24-between-two-world,['reverse'],"the.m3chanic, kndn, bosnian8275, jl_24, blackdemon112",Nil
backdoorctf24-mario,['reverse'],"blackdemon112, heartstoller, sherlockcheezu, the.m3chanic",Nil
backdoorctf24-ratatouille,['reverse'],"kndn, br34dcrumb, the.m3chanic",Nil
backdoorctf24-v8box,['pwn'],"silence_, justk1r4, theb4tmite, spektr.e, tourpran",Nil
backdoorctf24-wabi-sabi,['reverse'],"the.m3chanic, kndn, bosnian8275, blackdemon112, 0xea22",Nil
backdoorctf24-crazy,['crypto'],"___apn___, the.m3chanic, sherlockcheezu, aerosol., sans8475, ls.exe",Nil
backdoorctf24-cascade-notes-revenger,['web'],"k0w4lzk1, amsomeoneuk, zen_5kii, exigent07, h3ri0s, luc_f3r",Nil
backdoorctf24-christmas-cookie,['web'],"k0w4lzk1, amsomeoneuk, zen_5kii, exigent07, h3ri0s",Nil
backdoorctf24-kuwu,['pwn'],"theb4tmite, silence_, heartstoller, _r0r1_, justk1r4",Nil
backdoorctf24-secured_nonsense,['crypto'],"aerosol., ___apn___, sans8475, ls.exe",Nil
backdoorctf24-torrenttempest,['forensics'],"kr4z31n, __m1m1__, jl_24, gh0stkn1ght, sp3p3x, rudraagh, hrippi.x_",Nil
backdoorctf24-americanspy,['forensics'],"kr4z31n, __m1m1__, jl_24, gh0stkn1ght, sp3p3x, hrippi.x_, rudraagh",Nil
backdoorctf24-time_to_break_up,['crypto'],"___apn___, sans8475, ankith101, chatiyan_chantu, ls.exe",Nil
backdoorctf24-merry_christmas,['pwn'],"theb4tmite, heartstoller, hellothere713, silence_, _r0r1_, justk1r4",Nil
backdoorctf24-dragon_shield,['pwn'],"theb4tmite, heartstoller, silence_, justk1r4",Nil
backdoorctf24-happy_golfing,['pwn'],"theb4tmite, heartstoller, silence_, justk1r4",Nil
backdoorctf24-cursedcreds,['forensics'],"kr4z31n, __m1m1__, rudraagh, jl_24, gh0stkn1ght, sp3p3x, hrippi.x_, 5h4rrk",Nil
backdoorctf24-romanxor,['forensics'],"kr4z31n, __m1m1__, rudraagh, jl_24, gh0stkn1ght, sp3p3x, hrippi.x_, akshith_man",Nil
backdoorctf24-sand-notes,['web'],"k0w4lzk1, zen_5kii, amsomeoneuk, exigent07",Nil
backdoorctf24-impossible,['reverse'],"the.m3chanic, heartstoller",Nil
backdoorctf24-myboss,['forensics'],"kr4z31n, __m1m1__, rudraagh, jl_24, gh0stkn1ght, sp3p3x, hrippi.x_",Nil
