Challenge Name,Category,Solved/Attempted by,Solve time
lakectf24-bash_plus_plus,['pwn'],"_r0r1_, tourpran",2024-12-08 22:32:12.990000
lakectf24-yascc,['web'],"k0w4lzk1, exigent07, h3ri0s, winters0x168, k0w4lzk1",2024-12-08 18:48:11.360000
lakectf24-circuits,['crypto'],"___apn___, sans8475",2024-12-08 14:27:49.894000
lakectf24-wild-signatures,['crypto'],"aerosol., ___apn___, sans8475",2024-12-08 14:27:32.687000
lakectf24-cert,['crypto'],"aerosol., sans8475",2024-12-08 12:00:46.467000
lakectf24-verysusorg,['misc'],"sp3p3x, kr4z31n, exigent07",2024-12-08 04:45:27.235000
lakectf24-anandroidapplaketion,['pentest'],"lu77_u, heartstoller, kndn, gh0stkn1ght, xbr01, kr4z31n, __m1m1__, ravindra0605_91248",Nil
lakectf24-hsb_22,['crypto'],"___apn___, sans8475, aerosol.",Nil
lakectf24-order-66,['misc'],"heartstoller, __m1m1__, jl_24, hrippi.x_, tourpran, gh0stkn1ght, spektr.e",Nil
lakectf24-atyourservice,['pentest'],"lu77_u, gh0stkn1ght",Nil
lakectf24-silent-lake,['reverse'],"the.m3chanic, kndn, winters0x168",Nil
lakectf24-nerfed,['reverse'],"sherlockcheezu, heartstoller, kndn",Nil
lakectf24-an-android-application,['reverse'],"sherlockcheezu, heartstoller, kndn, gh0stkn1ght, the.m3chanic, ravindra0605_91248, lu77_u",Nil
lakectf24-o1,['web'],"winters0x168, k0w4lzk1, h3ri0s, luc_f3r, exigent07",Nil
lakectf24-lake_halfway_house,['pwn'],"_r0r1_, heartstoller, justk1r4, theb4tmite, tourpran",Nil
lakectf24-a-smol-rev,['reverse'],"sherlockcheezu, the.m3chanic, kndn",Nil
lakectf24-hopefield_sends_his_regards,['misc'],"kr4z31n, __m1m1__, sp3p3x, rudraagh, gh0stkn1ght, jl_24, ___apn___",Nil
lakectf24-fsophammer,['pwn'],"heartstoller, _r0r1_, theb4tmite, justk1r4, spektr.e, tourpran",Nil
lakectf24-lake-cdn,['web'],"exigent07, k0w4lzk1, h3ri0s",Nil
