Challenge Name,Category,Solved/Attempted by,Solve time
hackluctf24-ancient-monkey,['pwn'],"silence_, heartstoller, theb4tmite, _r0r1_, tourpran, spektr.e, justk1r4",Nil
hackluctf24-gymnotes,['pwn'],"theb4tmite, _r0r1_, silence_, heartstoller",2024-10-19 19:00:07.410000
hackluctf24-bfwp,['pwn'],"silence_, heartstoller, tourpran, theb4tmite, _r0r1_, spektr.e, justk1r4",Nil
hackluctf24-workout_beats,['misc'],"gh0stkn1ght, __m1m1__, silence_, kr4z31n, jl_24, hrippi.x_, heartstoller, 5h4rrk, z_pacifist, luc_f3r, winters0x168, k0w4lzk1, h3ri0s, exigent07",Nil
hackluctf24-fleeting_inspirations,['android'],"xbr01, drunknb0tch, 5h3nron, lu77_u, ravindra0605_91248, 0kay4nu, heartstoller, silence_, gh0stkn1ght",Nil
hackluctf24-buffzone,['web'],z_pacifist,2024-10-19 19:00:21.342000
hackluctf24-workout_planner,['web'],"z_pacifist, k0w4lzk1, exigent07, winters0x168, alfin3313, luc_f3r, h3ri0s",Nil
hackluctf24-do-you-even-lift-bro,['reverse'],kndn,2024-10-20 10:22:24.718000
hackluctf24-pump-it-up,['crypto'],"___apn___, aerosol., arch_zero, hisoka.fr, ls.exe",Nil
hackluctf24-strong-password-generator,['reverse'],"the.m3chanic, kndn, heartstoller, k1n0r4",Nil
hackluctf24-mceliece-weight-lifting,['crypto'],"___apn___, ls.exe, arch_zero, aerosol., hisoka.fr",Nil
hackluctf24-range-of-motion,['pwn'],"silence_, heartstoller, theb4tmite, tourpran, _r0r1_, spektr.e, justk1r4",Nil
hackluctf24-hydrate,['web'],"k0w4lzk1, z_pacifist, exigent07",Nil
