Challenge Name,Category,Solved/Attempted by,Solve time
corctf24-the-conspiracy,['forensics'],kr4z31n,2024-07-27 06:00:44.156000
corctf24-rock-paper-scissors,['web'],"exigent07, k0w4lzk1, h3ri0s",2024-07-28 15:40:57.024000
corctf24-infiltration,['forensics'],"kr4z31n, __m1m1__, rudraagh",2024-07-27 10:54:39.367000
corctf24-format-string,['pwn'],"silence_, tourpran, spektr.e",2024-07-27 11:16:33.038000
corctf24-lights-out,['misc'],silence_,2024-07-27 07:51:07.813000
corctf24-corchat-v3,['pwn'],"tourpran, heartstoller, silence_, theb4tmite, _r0r1_, alfin3313, ma1f0y_, spektr.e, k0w4lzk1, h3ri0s, z_pacifist, winters0x168, luc_f3r, justk1r4, lu513n, exigent07",Nil
corctf24-cshell4,['pwn'],"heartstoller, theb4tmite, tourpran, silence_, _r0r1_, arch_zero, spektr.e, ___apn___, justk1r4, sans8475, aerosol.",Nil
corctf24-schitty,['forensics'],"kr4z31n, __m1m1__, rudraagh, jl_24, sp3p3x, gh0stkn1ght, azr43lkn1ght, heartstoller",Nil
corctf24-steps,['crypto'],"arch_zero, ___apn___, heartstoller, aerosol., sans8475",Nil
corctf24-its-just-a-dos-bug-bro,['pwn'],"justk1r4, _r0r1_, tourpran, heartstoller, silence_",Nil
corctf24-exchange,['blockchain'],"silence_, heartstoller, komalrao, 570rmbreaker, alfin3313, exigent07, kr4z31n",Nil
corctf24-touch-grass-2,['misc'],"exigent07, heartstoller",2024-07-28 13:29:32.784000
corctf24-erm,['web'],"h3ri0s, k0w4lzk1, alfin3313, exigent07, ma1f0y_, z_pacifist",Nil
